CmpdID,neuSmi,y,src
cid71277,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,0,Tox21
cid3760,Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1,0,Tox21
cid5755,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,0,Tox21
cid54676537,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0,Tox21
cid6321253,CCN(CC)C(=O)N[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1,0,Tox21
cid5905,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,0,Tox21
cid2803,Clc1cccc(Cl)c1NC1=NCCN1,0,Tox21
cid224246,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,Tox21
cid54679224,O=c1cc(O)c(Cl)c[nH]1,0,Tox21
cid60196301,N/C(=N\N=Cc1ccc(Cl)cc1)NN=Cc1ccc(Cl)cc1,0,Tox21
cid1174,O=c1cc[nH]c(=O)[nH]1,0,Tox21
cid5282184,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,0,Tox21
cid9985,CCCC1CCCCN1,0,Tox21
cid29112,CCCCCCCCCCOc1cc2c(=O)c(C(=O)OCC)c[nH]c2cc1OCC,0,Tox21
cid108143,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,0,Tox21
cid644020,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,0,Tox21
cid3062316,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,0,Tox21
cid77993,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,0,Tox21
cid66826,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1,0,Tox21
cid8365,CCOC(=O)c1ccccc1O,0,Tox21
cid65628,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,0,Tox21
cid14708,C[C@]12Cc3nonc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,0,Tox21
cid5432,CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,0,Tox21
cid2449,CC1=C(C)C(=O)C(C(CCCCCC(=O)O)c2ccccc2)=C(C)C1=O,0,Tox21
cid54158,Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br,0,Tox21
cid92140,CCCC(=O)OC[C@@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H](Cn1c2nc(=O)[nH]c(=O)c-2nc2cc(C)c(C)cc21)OC(=O)CCC,0,Tox21
cid148124,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C,0,Tox21
cid15684,OCc1ccc(Cl)cc1Cl,0,Tox21
cid2273,NS(=O)(=O)c1cc(-c2nn[nH]n2)c(NCc2cccs2)cc1Cl,0,Tox21
cid151194,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,0,Tox21
cid5282164,COc1cc(/C=C/C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)ccc1O,0,Tox21
cid4887,O=C(Nc1cccc2c(=O)cc(-c3nn[nH]n3)oc12)c1ccc(OCCCCc2ccccc2)cc1,0,Tox21
cid4659569,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,Tox21
cid10288,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,0,Tox21
cid7188,S=C(SSC(=S)N1CCCCC1)N1CCCCC1,0,Tox21
cid92877,C[C@@]12CCC[C@H]1[C@@H]1CC[C@H]3C[C@@H](O)CC[C@]3(C)[C@H]1CC2,0,Tox21
cid151166,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,0,Tox21
cid3300,CCOC(=O)c1ccc(NC(=O)CN2CCCCC2)cc1,0,Tox21
cid32995,CN(C)C(=O)CNC(=O)Cc1ccccc1,0,Tox21
cid2461,CCCCC1C(=O)NC(=O)N(C2CCCCC2)C1=O,0,Tox21
cid10251042,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,0,Tox21
cid71837,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,0,Tox21
cid164072,Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,0,Tox21
cid13755,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0,Tox21
cid3307,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,0,Tox21
cid53384398,CC(=O)CCC=C(C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,0,Tox21
cid71992,CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0,Tox21
cid657237,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,0,Tox21
cid134018,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0,Tox21
cid2515,CCOC(=O)NNc1ccc(N(CC)CC(C)O)nn1,0,Tox21
cid3743,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I,0,Tox21
cid6257,COc1ccccc1OCC1CNC(=O)O1,0,Tox21
cid50294,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,0,Tox21
cid34081,O=C(OCC1(COC(=O)c2cccnc2)CCCC(COC(=O)c2cccnc2)(COC(=O)c2cccnc2)C1O)c1cccnc1,0,Tox21
cid4870,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0,Tox21
cid5736,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,0,Tox21
cid57823090,CCO[C@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O,0,Tox21
cid26618,Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,0,Tox21
cid5282182,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCC(=O)OC/C=C(\C)CCC=C(C)C,0,Tox21
cid11658860,C[C@H]1CNCCc2ccc(Cl)cc21,0,Tox21
cid8293,COP(=S)(OC)Oc1ccc(S(N)(=O)=O)cc1,0,Tox21
cid148192,COC(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)C(C)(C)C,0,Tox21
cid3003141,N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1,0,Tox21
cid19861,CN1CCC(=C2c3ccccc3CCc3cccnc32)CC1,0,Tox21
cid71310,CCC1(c2cnc[nH]2)Cc2ccccc2C1,0,Tox21
cid3395,CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,0,Tox21
cid156414,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,0,Tox21
cid54897,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12,0,Tox21
cid5284587,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,0,Tox21
cid129319,CCNC(=O)NCCCOc1cccc(CN2CCCCC2)c1,0,Tox21
cid9568078,Cc1ccc(/C=N/n2c(-c3ccccc3)csc2=S)cc1,0,Tox21
cid11499,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],0,Tox21
cid1999,CCC(C(=O)NC(=O)NC(C)=O)c1ccccc1,0,Tox21
cid127998,CC(=O)SCC(CC(=O)c1ccc(C)cc1)C(=O)O,0,Tox21
cid129991,CC(=O)OCC(=O)Nc1cc(C#N)cc(NC(=O)COC(C)=O)c1Cl,0,Tox21
cid71793,O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,0,Tox21
cid91273,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,Tox21
cid3489,CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,0,Tox21
cid198695,O=C1CC[C@H](C(=O)N2CCCCC2)N1,0,Tox21
cid185457,O=C(O)CNC(=O)CNC(=O)CNC(=O)CSC(=O)c1ccccc1,0,Tox21
cid3309,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,0,Tox21
cid20054967,CCCCC/C=C\C/C=C\CCCCCCCC(=O)NC(C)c1ccccc1,0,Tox21
cid26391,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)Oc3ccccc3NC2=O)cc1,0,Tox21
cid20056549,CO[C@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@H]21,0,Tox21
cid198707,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,0,Tox21
cid216237,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,0,Tox21
cid10455790,O=C(N[C@@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,0,Tox21
cid133264,CCCCCOc1ccc(C2SC(=O)NC2=O)cc1OCC,0,Tox21
cid132916,O=C(N[C@H]1N=C(c2ccccc2F)c2cccc3c2N(CC3)C1=O)c1cc2ccccc2[nH]1,0,Tox21
cid5282203,CC(C(=O)O)c1ccc(/C=C2\CCCCC2=O)cc1,0,Tox21
cid6918106,CN1[C@H]2CC[C@@H]1CC(NC(=O)n1c(=O)[nH]c3ccccc31)C2,0,Tox21
cid4726,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1,0,Tox21
cid164486,O=[N+]([O-])c1nccn1CO[C@@H](CO)[C@H](O)CO,0,Tox21
cid19596,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,0,Tox21
cid5464257,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,0,Tox21
cid66067,CCOP(=O)(CC)Oc1ccc([N+](=O)[O-])cc1,0,Tox21
cid9570475,C/C(=N\O)c1ccc(OCC(=O)N2CCCCC2)cc1,0,Tox21
cid35751,CC(=O)c1ccc(OCC(=O)N2CCCCC2)cc1,0,Tox21
cid71900,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,0,Tox21
cid4921,CCCN(CCC)C(=O)C(CCC(=O)OCCCN1CCN(CCOC(=O)Cc2c(C)n(C(=O)c3ccc(Cl)cc3)c3ccc(OC)cc23)CC1)NC(=O)c1ccccc1,0,Tox21
cid3740,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,0,Tox21
cid15004,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,0,Tox21
cid5597,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC,0,Tox21
cid54686904,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0,Tox21
cid9938056,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)OCCO)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,0,Tox21
cid4514,CCN(CC)Cc1nccn1-c1ccc([N+](=O)[O-])cc1C(=O)c1ccccc1Cl,0,Tox21
cid64949,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,0,Tox21
cid636398,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,Tox21
cid9853654,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,0,Tox21
cid71467,CC(COc1ccccc1)NN,0,Tox21
cid65953,COC(=O)C1=C(C)NC(COC(N)=O)=C(C(=O)OC(C)C)C1c1cccc(Cl)c1Cl,0,Tox21
cid688576,CC(=O)O[C@@H]1C(=O)O[C@H]2[C@@H](OC(C)=O)C(=O)O[C@@H]12,0,Tox21
cid9811353,O=C(O)Cc1cccc(-c2cc(CCCCCCc3ccc(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)c(-c4cccc(CC(=O)O)c4)c3)ccc2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)c1,0,Tox21
cid26602,CCOC(=O)NC(C)(C)Cc1ccc(Cl)cc1,0,Tox21
cid72004,CCOC(=O)c1ccc(OCCN2C[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO)cc1,0,Tox21
cid60810,O=C(CCCN1CCN(c2ccc(F)cc2)CC1)NC1c2ccccc2CSc2ccccc21,0,Tox21
cid31473,COc1cc(C(=O)OC(COCCC(C)C)CN2CCOCC2)cc(OC)c1OC,0,Tox21
cid34870,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,0,Tox21
cid44341259,N[C@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4C[C@H]4F)c3c2Cl)CC12CC2,0,Tox21
cid5282450,Nc1c(NC/C=C\COc2cc(CN3CCCCC3)ccn2)c(=O)c1=O,0,Tox21
cid151173,Nc1ccn(C2CO[C@H](CO)O2)c(=O)n1,0,Tox21
cid4474062,Cn1cc(S(C)=O)c(=O)c2ccc(F)cc21,0,Tox21
cid10133071,CC(=O)Nc1ccn(C2COC(COC(=O)c3ccccc3)O2)c(=O)n1,0,Tox21
cid443947,CC[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]2(C)[C@H]1O,0,Tox21
cid65394,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,0,Tox21
cid4783,O=C(CCCCCCCCC#CI)Oc1ccccc1,0,Tox21
cid60021,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)CCN1,0,Tox21
cid125564,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,0,Tox21
cid4047,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0,Tox21
cid208925,CCCCCC[C@@H](CCC)C(=O)O,0,Tox21
cid53359,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,0,Tox21
cid33176,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1,0,Tox21
cid28871,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,0,Tox21
cid65280,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,0,Tox21
cid151075,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,0,Tox21
cid4476,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,0,Tox21
cid5284620,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,0,Tox21
cid5311454,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,0,Tox21
cid65632,O=C(O)CSCC(=O)NC1CCSC1=O,0,Tox21
cid71157,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,0,Tox21
cid9802545,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC[C@H]2O,0,Tox21
cid59708,CCC(C(N)=O)N1CCCC1=O,0,Tox21
cid5329,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,0,Tox21
cid131204,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0,Tox21
cid2006,O=C(O)C(=O)Nc1cccc(-c2nn[nH]n2)c1,0,Tox21
cid208898,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,0,Tox21
cid71360,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,0,Tox21
cid10113978,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,0,Tox21
cid967,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,0,Tox21
cid10127622,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,0,Tox21
cid6918454,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,0,Tox21
cid6476,CN1C(=O)CC(C)(c2ccccc2)C1=O,0,Tox21
cid135400182,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,0,Tox21
cid176167,Cn1cc(C2=C(c3cn(C4CCN(Cc5ccccn5)CC4)c4ccccc34)C(=O)NC2=O)c2ccccc21,0,Tox21
cid3038522,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,0,Tox21
cid6450551,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,0,Tox21
cid387447,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0,Tox21
cid11243969,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0,Tox21
cid4723,NC1=NC(=O)C(c2ccccc2)O1,0,Tox21
cid31143,C=CCC1([C@H](C)CCC)C(=O)NC(=O)NC1=O,0,Tox21
cid5492898,COc1ccc2c3c1O[C@H]1[C@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,0,Tox21
cid31331,CC(CC(C#N)(c1ccccc1)c1ccccc1)N(C)C,0,Tox21
cid3058503,C[C@H]1N=C(N)O[C@H]1c1ccccc1,0,Tox21
cid60977,CC(=O)OC1(c2ccccc2)CCN(CCc2ccccc2)CC1,0,Tox21
cid62300,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,0,Tox21
cid2164,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,0,Tox21
cid9567,Cc1nc2ccccc2c(=O)n1-c1ccccc1Cl,0,Tox21
cid5359421,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@H]3[C@H]1C5,0,Tox21
cid10257,CN(C)CCc1c[nH]c2ccc(O)cc12,0,Tox21
cid4980,CN(C)CCc1c[nH]c2cccc(O)c12,0,Tox21
cid10624,CN(C)CCc1c[nH]c2cccc(OP(=O)(O)O)c12,0,Tox21
cid7986,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,0,Tox21
cid5724,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21,0,Tox21
cid5271565,COC(=O)/C=C\C(=O)OC,0,Tox21
cid61007,COc1ccc(CCC(C)=O)cc1,0,Tox21
cid2724552,OC[C@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,0,Tox21
cid594,NC(CS)C(=O)O,0,Tox21
cid3090,Cc1ncc([N+](=O)[O-])n1C,0,Tox21
cid71485,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,0,Tox21
cid213037,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,0,Tox21
cid120070,COC(=O)C(Cl)C(=O)OC,0,Tox21
cid50491,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,0,Tox21
cid11556711,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,0,Tox21
cid84088,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,Tox21
cid6662,CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1,0,Tox21
cid93055,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,Tox21
cid52195,CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,0,Tox21
cid6151,CCC(C)C(C)(COC(N)=O)COC(N)=O,0,Tox21
cid2444,CN(C)CCOC(c1ccccc1)c1ccc(Br)cc1,0,Tox21
cid219024,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,0,Tox21
cid44564,N#Cc1cc(NC(=O)C(=O)O)c(Cl)c(NC(=O)C(=O)O)c1,0,Tox21
cid56339,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,0,Tox21
cid5370611,CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1,0,Tox21
cid7696,CCOCCOC(=O)C=Cc1ccc(OC)cc1,0,Tox21
cid10330781,Nc1ccccc1C(=O)OCC(O)CO,0,Tox21
cid72026,O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1,0,Tox21
cid16752,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(=O)c1ccncc1,0,Tox21
cid166572,CC(C)C(=O)Nc1cccc(C2CN3CCSC3=N2)c1,0,Tox21
cid8573,C#CC(C)(CC)OC(=O)c1ccccc1C(=O)O,0,Tox21
cid14866,CCCCOCCOC(=O)c1cccnc1,0,Tox21
cid5356,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,0,Tox21
cid21777,CC(Cc1ccccc1)NCCCCl,0,Tox21
cid20395,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,0,Tox21
cid71186,Cc1c(F)cc2c(=O)c(C(=O)O)cn3c2c1CCC3C,0,Tox21
cid10090,CCC(=O)C(CCN(C)C)(c1ccccc1)c1ccccc1,0,Tox21
cid3360,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2c(C(F)(F)F)cccc12,0,Tox21
cid5369881,C/C(=N/NC(=O)c1ccncc1)C(=O)O,0,Tox21
cid2312,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,0,Tox21
cid2475,Cc1ccc(Cl)c(OCC(O)CNC(C)(C)C)c1,0,Tox21
cid3091,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N1CCOCC1,0,Tox21
cid2816,O=C1CN2CCOC2(c2ccccc2Cl)c2cc(Cl)ccc2N1,0,Tox21
cid111318,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCc1ccco1,0,Tox21
cid101905,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2OC(=O)CCC1CCCCC1,0,Tox21
cid3033988,C/C(=C(/OCCOc1ccc(Cl)cc1)c1ccc(Cl)cc1Cl)n1ccnc1,0,Tox21
cid17273,CC(=O)O[C@@H]1CC2C3CCc4cc(OC(=O)c5ccccc5)ccc4C3CCC2(C)[C@H]1OC(C)=O,0,Tox21
cid3673,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1,0,Tox21
cid159271,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,0,Tox21
cid65502,C[C@H]1CCC[C@@H](C)N1CCCC(O)(c1ccccc1)c1ccccn1,0,Tox21
cid71622,CCCc1ccc(OCC(=O)N2CCN(C(=O)COc3ccc(CCC)cc3OC)CC2)c(OC)c1,0,Tox21
cid72187525,CCCCCCCCC/C=C\C=C/C=C\C=C/C=C\C(=O)OCC,0,Tox21
cid72137,CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,0,Tox21
cid71137,CCOC(=O)Oc1ccc(CCNC(=O)[C@H](CCSC)NC(C)=O)cc1OC(=O)OCC,0,Tox21
cid3221,CCOc1c(N2CCOCC2)cnn(C)c1=O,0,Tox21
cid9335,C[N+]([O-])(CCCl)CCCl,0,Tox21
cid5506,Cc1cccc(N(C)C(=S)Oc2ccc3c(c2)C2CCC3C2)c1,0,Tox21
cid19536,CC(=O)N(CC(=O)N(C)C)c1ccccc1,0,Tox21
cid25229,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I,0,Tox21
cid9861780,COC(=O)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,0,Tox21
cid8275,C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,0,Tox21
cid27453,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,0,Tox21
cid59757,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,0,Tox21
cid9568077,[O-][n+]1cccc(/C(Cl)=N/OC[C@H](O)CN2CCCCC2)c1,0,Tox21
cid135410,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3(F)[C@@H](O)C[C@@]21C,0,Tox21
cid16141,CCC(=O)O[C@@H]1C=C2CCC3C(CCC4(C)C3CC[C@@H]4OC(=O)CC)C2CC1,0,Tox21
cid5282183,COc1ccc2c(c1)c(CC(=O)OC/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(C)n2C(=O)c1ccc(Cl)cc1,0,Tox21
